Gelmemesini söyleseniz bile, gelir.	tr
То, что не убивает нас, делает нас сильнее.	ru
Wer Packungen öffnet, muss sie kaufen.	de
Il gatto cominciò ad addentare il topo che aveva catturato.	it
Tom is in the other room drinking vodka.	en
Ils font une pizza délicieuse.	fr
J'attendais mieux de lui.	fr
Dehors la lueur s'accrut.	fr
George Bush estas la kvardek-unua prezidanto de la Usono.	ep
我想跳舞。	zh
Mi diras softe softe: "Timas mi."	ep
Ne sais-tu pas combien il est dangereux d'aller nager seul ?	fr
The human soul is built such that a lie works upon it a hundred times better than the truth does.	en
Tom aiguisait les couteaux.	fr
Tutti i suoi parenti sono in Siria.	it
Ah! Se fossi ricca, mi comprerei una casa in Spagna.	it
I couldn't stop myself from laughing.	en
I miss him a lot.	en
C'est très drôle.	fr
Would you please leave us alone for a minute?	en
È una storia molto triste.	it
Wie kann das Internet zur Förderung der Wissenschaften beitragen?	de
Haga el favor de bañar a los niños.	es
I could make you something to eat.	en
I couldn't help but notice that you're in pain.	en
Името му е познато на всички.	bg
Sie verbrachten drei Jahre im Gefängnis.	de
J'aime que les choses soient faites correctement.	fr
谁帮帮她？	zh
La future mariée a réalisé, le matin de son mariage, que sa robe de mariée ne lui allait plus.	fr
O aslında gerçekten eğlenceliydi.	tr
Он попытался рано встать.	ru
Ben de faydalı olmak istiyorum.	tr
Tem uma passagem secreta à esquerda.	pt
Mi ne tagmanĝos, mi sekvas dieton.	ep
Wouldn't that be neat?	en
Mi volas mortigi min.	ep
Ellos van de compras.	es
Eres una chica hermosa.	es
Bence Tom çok hasta.	tr
Voi, kuljettaja on kahjo.	fi
Kion vi komencis, vi sen dubemo alfinigu!	ep
Lui ha abbandonato la sua famiglia ed è andato a vivere a Tahiti.	it
Ben şu anda gelemem.	tr
They are wasting time.	en
Karımı terk ettim.	tr
¿Tom es tu sobrino?	es
Ça n'est pas un jeu.	fr
La urbo havas mirindan lokon por promenoj kun infanoj.	ep
"Ne oldu?" "Benim bilgisayar çöktü."	tr
Tom said he couldn't find a job.	en
Per quanto tempo sei rimasta a Caracas?	it
Ĉu vi ne konscias, ke via konduto metas nin ĉiujn en malbona lumo?	ep
Mi sentis min timigita.	ep
У Тома высокое давление.	ru
Tengo evidencia.	es
Tomo agas, kvazaŭ nenio estus okazinta.	ep
Mi kredas danĝere, ke vi transiras la riveron.	ep
What happens if Tom loses?	en
Mi studis dum kelka tempo posttagmeze.	ep
Tomo ne sukcesis eltordi de Manjo ŝian sekreton.	ep
Si è lanciato.	it
Hän on tottunut valvomaan myöhään yöhön.	fi
Mi ne disponas la opcion.	ep
Possiamo dormire serene!	it
Mia avo ne bone aŭdas pro sia aĝo.	ep
Il va pleuvoir toute la nuit.	fr
Sue kirjautui sisään Royal Hotelliin.	fi
Non ci si può fidare dei sondaggi.	it
Mais au fait, d'où venez-vous ?	fr
Ich möchte bei dir sein, wann immer es möglich ist.	de
Ha già perso tutti i capelli.	it
Sizinle yollarımız ayrılıyor ve bunun müsebbibi ben değilim.	tr
Quanti studenti ci sono nella scuola?	it
Нет, я не помню. Я ещё не родился.	ru
Ili ambaŭ estis ebriaj.	ep
La juna politikisto postulas forigi ĉiujn impostrabatojn.	ep
Mary'e aşık olduğumu unutma.	tr
Tio estas lukto inter du fortoj, kiuj ambaŭ estas necesaj por la evoluo.	ep
Ci aspettavamo che Takahashi si ubriacasse e dicesse alcune cose strane, ma ha finito per non bere troppo, quindi non era interessante.	it
The picture that you hung up yesterday afternoon fell down this morning.	en
Io non ho mangiato altro che pane e burro.	it
Где твой кошелёк?	ru
Я была единственной, кто не знал.	ru
Je ne sais pas ce que tu as entendu dire à mon sujet.	fr
Я тебя ослушался.	ru
Kian domon vi havas?	ep
Tom wanted Mary to go to the supermarket to buy some milk.	en
Tom must've known about it already.	en
Tom dün gece huysuzdu.	tr
Bay Bean çok komik!	tr
Hat Tom gesagt, worum es bei dem Meeting gehen würde?	de
I knew Tom would be thirsty.	en
Я обещал сходить.	ru
Tom ist der Einzige, der dir dabei helfen kann.	de
Bu gece akşam yemeği için balık yiyeceğiz.	tr
Tom ofis binasının önünde bir resim için poz verdi.	tr
Vi ne kalkulu je ŝi, ĉar ŝi estas tro nerespondeca.	ep
Hasta las dos y media de mañana tendrás tiempo para terminar esto.	es
Mənə üç ay ver.	az
This is a private meeting.	en
Well, that's what you want, isn't it?	en
Revenu en vian aŭton.	ep
Onları göreceğim.	tr
Mancher Schüler übertrifft den Meister.	de
Том не се насмеа на ниедна од смешките на Мери.	mk
Имаш ли лек против кашлица?	mk
Felavattuk az új hidat.	hu
Nə demək istədiyini başa düşmürəm.	az
Why do you want this job?	en
Ова е добра пригода да ја опљачкаме банката.	mk
Loro non affileranno i coltelli.	it
Том навистина сакаше да патува.	mk
Tomo vetis kun Manjo.	ep
Каде рече дека се случило тоа?	mk
Tomi lähti varoittamatta.	fi
Sicuramente ci sono meno tasse!	it
Vogliono solo i soldi.	it
Том нема пријатели со коишто може да разговара.	mk
Despite his being so tall, women find him quite attractive.	en
Wann hast du ihre Bekanntschaft gemacht?	de
Achète-moi ce livre, s'il te plaît.	fr
Том неправильно понял.	ru
Birçok çocuk bağırıyor, bu can sıkıcı bir durum.	tr
Es dos años menor que yo.	es
I'd appreciate it if you did that for me.	en
It all happened quickly.	en
We really appreciated everyone's help.	en
Они бы не поняли.	ru
Tiu estas ŝia dua filo.	ep
Brezilya iklimini severim.	tr
Hoe laat moet ik vertrekken?	nl
Un enfant est manquant.	fr
Tom, bir arkadaşımın arkadaşının arkadaşı.	tr
I bought Tom a laptop.	en
Bu oldukça aşırı.	tr
O, tarlasına buğday ekti.	tr
У нас будет много еды.	ru
Ich räumte mein Zimmer auf.	de
Prezidento ĜEKSON ne konsentis.	ep
Deve dirle la verità.	it
Li nepre venos.	ep
You shouldn't drink this water.	en
En ĉiu familio ekzistas sekretoj.	ep
Мы учитываем также и человеческий фактор.	ru
Şu anda onunla ilgileniyoruz.	tr
Mandolinler sebze dilimleme için uygundur.	tr
Tout n'était pas de ma faute.	fr
Том повернул направо, когда надо было повернуть налево.	ru
Bush respektas ĉiujn religiojn.	ep
Saĝulo faras komence, kion malsaĝulo faras en la fino.	ep
Lui si avvicinò alla porta.	it
Sınıf arkadaşlarımın bazıları yeni internet kullanıcısıdır; onlar bilgisayar bilimleri hakkında hiçbir şey bilmiyorlar.	tr
Tomi egy baleset következtében elvesztette egyik szeme világát?	hu
A me piace davvero la tua musica.	it
Lo so che aveva paura.	it
Ili helpis unu la aliajn.	ep
Том с Мэри поженились уже через три месяца после того, как познакомились.	ru
Обе ушли.	ru
Noi siamo molto fieri di voi.	it
This time is no different.	en
Terapi toplantı halinde.	tr
Let's see what can be done.	en
Mi estas humila.	ep
Ich belle wie ein Hund.	de
Bizim birçok şeyi tartışmamız gerekiyor.	tr
Keşke nasıl tenis oynayacağımı bilsem.	tr
Mi ne plu povas toleri vian konduton.	ep
Вы идёте гулять?	ru
टँपॉन कुठे आहेत?	ma
Os britânicos resmungões se foram de vez. Deus abençoe a União Europeia, que, como resultado disso, vai ficar mais forte.	pt
A gata está comendo.	pt
Die Waldelfe verwandelte Toms gezücktes Schwert in einen Schwarm von Schmetterlingen.	de
Никто не знает, как она работает.	ru
Строит из себя невесть что!	ru
Als biologisches Wesen gehört der Mensch zur Tierwelt.	de
Das machte mich wirklich traurig.	de
Tom era morto.	it
You have to fill out this form.	en
Tom wohnt am Stadtrand.	de
Hombre precavido vale por dos.	es
Yo solo sé leer las etiquetas.	es
La vieille quitta le bus.	fr
Ni havis la saman ideon.	ep
Tiam paĉjo aperis tutvestita.	ep
Kiu estas la plej bona solvo?	ep
Hepimiz geçmek istiyoruz.	tr
Ŝi plej ofte devas cedi al sia granda fratino.	ep
Ĝi estis malriglita.	ep
Tom mi sta insegnando a nuotare.	it
Não quero vê-la nunca mais.	pt
Я ободрал колено.	ru
Tom criticizes everything.	en
Li aŭdis la novaĵon trankvile.	ep
Je sais où tu gardes ton arme.	fr
Нам всего один нужен.	ru
Tom ma długą brodę.	pl
The man was immediately arrested.	en
Die Jacksons verschwanden einfach.	de
That was very well executed.	en
Ти, мабуть, голодна.	ua
Мэри грациозно сделала книксен.	ru
Quiero emigrar a Australia.	es
Ich stimme mit Tom in so gut wie nichts überein.	de
J'avais un grand appétit.	fr
Can you share food with others in the face of famine?	en
Are you going to take part in the English speech contest?	en
Hard work has brought him success.	en
It seems to be a good house.	en
Somebody told me that today's test was identical to the one we had last year.	en
My sister is cooking in the kitchen.	en
My opinion is somewhat conservative.	en
My sister likes classical music no less than I do.	en
I know him to be honest.	en
I have a suspicion about his death.	en
Am I fully covered in case of an accident?	en
The soap hurt my eyes.	en
Je me demande ce que je devrais faire aujourd'hui.	fr
我看见远处有灯光。	zh
Калі я ішоў па вуліцы, я сустрэў старога сябра.	be
What do you do for a living?	en
Por esti sincera, mi ne amas lin.	ep
He nukahtivat elokuvan jälkeen.	fi
Li estis tiel afabla nin transporti al la insulo per sia boato.	ep
Ce problème est trop simple.	fr
Un androïde est une sorte de robot.	fr
Mi donis al li bildstrion por legi.	ep
Ŝi min demandis, ĉu mi eble ne bone fartas.	ep
Pro sia doloro ŝi ekploris.	ep
Hai qualche matita?	it
Savjest grize bez zuba.	hr
Hij is een scherpschutter.	nl
Ora che hai raggiunto l'età hai il diritto di voto.	it
Védekeznünk kell a közlekedési balesetek ellen.	hu
Su oferta es muy tentadora, pero tendremos que pensárnoslo.	es
Ik was dat van een betrouwbare bron te weten gekomen.	nl
My neighbor is a penny-pinching old miser who won't even give you the time of day.	en
“你怎么来了？”他惊讶地问我。	zh
Nunca he oído hablar de esa ciudad.	es
Arabía er rík af olíu.	is
Leteroj estas liverataj ĉiutage.	ep
Mój wuj, który mieszka w Osace, wczoraj przyjechał nas odwiedzić.	pl
Lis-la encore une fois, je te prie.	fr
I have read the book.	en
I think it's time for me to ask for her help.	en
Sie wollte nicht, dass er noch länger bleibt.	de
Son séjour d'un an en Allemagne fut très fructueux.	fr
Kann ich ein paar Käsebrote haben?	de
Pode ser que a China seja a grande potência do futuro.	pt
Romo estas itala urbo.	ep
Voici le cortège de journalistes dont je vous ai parlé.	fr
Az vesse rám az első követ, aki ártatlan.	hu
Ao voltar de férias, a primeira coisa que fizeram ao entrar na casa foi ligar a água e a luz.	pt
Comment est-ce que je déclare un vol ?	fr
Además de hacer el amor y leer a Flaubert, no hay nada más agradable que hacer traducciones en Tatoeba.	es
Tom makes up stories all the time.	en
Ты проверил, что дверь крепко закрыта?	ru
Tengo una gran colección de estampillas.	es
Ele disse isso mesmo?	pt
Que vous êtes drôle.	fr
Que festa alegre a de hoje!	pt
Envenu, ekstere estas malvarme.	ep
Jen ĉiela interrilato de amemaj sentoj.	ep
La ĉefa parto de la laboro estis silente farita de ŝi.	ep
L'aria è pura qua intorno.	it
Der Erlös der Tombola kommt wohltätigen Zwecken zugute.	de
Tiu ĉi ludo estas riska.	ep
O hep meşgul.	tr
Esti vidalvide kun dinosaŭro estis amuza sperto.	ep
Tijdens een wandeling in het park kwam ze toevallig haar oude vriendin tegen.	nl
Mi forgesis vian adreson.	ep
If you may come home for Christmas? I don't know, I'll mention it to my wife and I'll tell you.	en
Ella le recogió en la estación.	es
Sein verschmitztes Lächeln verheißt nichts Gutes. Ich glaube, er führt etwas gegen uns im Schilde.	de
O, odada yalnız bırakıldı.	tr
Jag kommer att bli älskad.	se
Eşyanı geride bırakma.	tr
Non sono bravo a classificare le cose.	it
The research is finished?	en
Dies ist ein ganz milder Kaffee.	de
Pobiegliśmy za złodziejem.	pl
Il répare sa propre voiture.	fr
Hoy le confesé mi amor. Yo dije: "Me he enamorado de ti". Luego, al comienzo ella no supo qué decir. Pasaron unos minutos hasta que finalmente dijo: "Todo esto va demasiado rápido. Primero quiero conocerte mejor."	es
Je mil diabloj, kion vi faras ĉi tie?	ep
Je mehr du einnimmst, desto mehr kannst du ausgeben.	de
La pollution de l'air est une menace pour notre survie.	fr
Rüzgar kuzeyden esiyor.	tr
Lasciateli venire tutti.	it
Raftan bir kitap indirdi.	tr
Bu yasa 1918 yılında çıktı.	tr
Post enlitiĝo, fajro estu nenie, krom en supremenciitaj lokoj.	ep
Bir futbol takımı on bir kişiden oluşur.	tr
Tom sagte, dass er Maria aufgetragen habe, ihre Hausaufgaben zu erledigen.	de
La ceguera te aisla de las cosas. La sordera te aisla de las personas.	es
I told Tom you didn't have a wife.	en
Je ne les moule pas.	fr
Mi ne povas trovi mian vestosakon.	ep
Where are my clothes?	en
Se Dio kun ni, kiu kontraŭ ni?	ep
Я просто хочу быть его другом.	ru
Danke. Ich werde ihn also löschen.	de
Vous avez abattu un arbre.	fr
Nous sommes en lune de miel.	fr
Mi diccionario de español recomienda no usar la palabra "desgraciado" en Ecuador.	es
Marie pretos.	ep
Elle joue dans la catégorie au-dessus de la tienne.	fr
Wann wird die Beschneidungsfeier stattfinden?	de
Now keep calm.	en
Es weht ein kalter Wind.	de
Nous l'avons cuit ensemble.	fr
O doutor recomendou que você pare de fumar.	pt
Kion li faris tiam, kiam vi vidis lin?	ep
Li malfruis por la vespermanĝo.	ep
No se atrevía a dar un paso más, sabía que en cuanto cruzase la puerta no habría vuelta atrás.	es
Tu es inquiète, pas vrai ?	fr
Li estis en Francujo.	ep
¿Dónde cogiste este autobús?	es
Остров расположен к западу от Японии.	ru
Merak etme çok şey öğrendim ve size kızmıyorum.	tr
У меня тоже есть одна.	ru
You are excused.	en
आपल्याला टॉम सापडला आहे.	ma
Tom doesn't do anything without first asking Mary if it's OK.	en
तुम्ही कुठे काम करता मला माहीत नाहीये.	ma
Марсиане говорят по-английски?	ru
Non posso proteggerla qui.	it
Lavora pochi giorni alla settimana e guadagna poco denaro.	it
Non è lei stesso oggi.	it
Io voglio tenerla.	it
Starr doch nicht so!	de
Доктор пришел в последний момент.	ru
